REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"REGION1","SECK00X00","CO2",2028,1630.668283524
"REGION1","SECK00X00","CO2",2029,1630.668283524
"REGION1","SECK00X00","CO2",2030,1630.66828352401
"REGION1","SEOI00I00","CO2",2015,132.05269219212
"REGION1","SEOI00I00","CO2",2016,132.05269219212
"REGION1","SEOI00I00","CO2",2017,132.05269219212
"REGION1","SEOI00I00","CO2",2018,132.05269219212
"REGION1","SEOI00I00","CO2",2019,132.05269219212
"REGION1","SEOI00I00","CO2",2020,132.05269219212
"REGION1","SEOI00I00","CO2",2021,132.05269219212
"REGION1","SEOI00I00","CO2",2022,132.05269219212
"REGION1","SEOI00I00","CO2",2023,132.05269219212
"REGION1","SEOI00I00","CO2",2024,132.05269219212
"REGION1","SEOI00I00","CO2",2025,59.65097244012
"REGION1","SEOI00I00","CO2",2026,59.65097244012
"REGION1","SEOI00I00","CO2",2027,59.65097244012
"REGION1","SEOI00I00","CO2",2028,59.65097244012
"REGION1","SEOI00I00","CO2",2029,59.6509724401199
"REGION1","SEOI00I00","CO2",2030,59.6509724401206
